日期,股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-10-11,沪深300,000300,2018-10-11,3179.54,3124.11,3209.52,3099.04,120941343,125723082752.0,3.37,-4.8,-157.49,0.44
2018-10-12,沪深300,000300,2018-10-12,3123.37,3170.73,3184.12,3094.97,98611151,104423075840.0,2.85,1.49,46.62,0.36
2018-10-15,沪深300,000300,2018-10-15,3173.85,3126.45,3183.13,3120.23,69605023,77137698816.0,1.98,-1.4,-44.28,0.25
2018-10-16,沪深300,000300,2018-10-16,3128.58,3100.97,3166.09,3089.37,68887721,75206471680.0,2.45,-0.81,-25.48,0.25
2018-10-17,沪深300,000300,2018-10-17,3140.68,3118.25,3149.13,3062.55,76837138,86132695040.0,2.79,0.56,17.28,0.28
2018-10-18,沪深300,000300,2018-10-18,3097.79,3044.39,3097.79,3043.38,73771968,79703732224.0,1.74,-2.37,-73.86,0.27
2018-10-19,沪深300,000300,2018-10-19,3017.75,3134.95,3137.75,3009.5,98839688,110951370752.0,4.21,2.97,90.56,0.36
2018-10-22,沪深300,000300,2018-10-22,3159.56,3270.27,3297.38,3159.56,145862044,170651308032.0,4.4,4.32,135.32,0.53
2018-10-23,沪深300,000300,2018-10-23,3273.13,3183.43,3276.02,3163.57,121013240,142589177856.0,3.44,-2.66,-86.84,0.44
2018-10-24,沪深300,000300,2018-10-24,3169.46,3188.2,3245.4,3164.29,110909745,120954388480.0,2.55,0.15,4.77,0.4
2018-10-25,沪深300,000300,2018-10-25,3107.84,3194.31,3197.32,3099.89,106951818,113291747328.0,3.06,0.19,6.11,0.39
2018-10-26,沪深300,000300,2018-10-26,3204.28,3173.64,3218.1,3151.92,101299354,106070368256.0,2.07,-0.65,-20.67,0.37
2018-10-29,沪深300,000300,2018-10-29,3157.49,3076.89,3158.81,3062.58,91839790,108479492096.0,3.03,-3.05,-96.75,0.33
2018-10-30,沪深300,000300,2018-10-30,3061.93,3110.26,3146.63,3050.77,116070100,131767103488.0,3.12,1.08,33.37,0.42
2018-10-31,沪深300,000300,2018-10-31,3116.66,3153.82,3168.92,3106.03,111207455,117099696128.0,2.02,1.4,43.56,0.4
2018-11-01,沪深300,000300,2018-11-01,3185.2,3177.03,3217.8,3173.1,132653379,145919303680.0,1.42,0.74,23.21,0.48
2018-11-02,沪深300,000300,2018-11-02,3258.61,3290.25,3290.25,3222.44,153466104,178340642816.0,2.13,3.56,113.22,0.55
2018-11-05,沪深300,000300,2018-11-05,3269.47,3262.84,3279.88,3230.36,109706683,123630923776.0,1.51,-0.83,-27.41,0.4
2018-11-06,沪深300,000300,2018-11-06,3254.98,3243.15,3254.98,3213.9,83869138,91703898112.0,1.26,-0.6,-19.69,0.3
2018-11-07,沪深300,000300,2018-11-07,3243.88,3221.91,3270.5,3218.42,91615529,101814919168.0,1.61,-0.65,-21.24,0.33
2018-11-08,沪深300,000300,2018-11-08,3251.73,3212.77,3253.57,3207.71,76414541,85221666816.0,1.42,-0.28,-9.14,0.28
2018-11-09,沪深300,000300,2018-11-09,3193.3,3167.44,3193.3,3166.31,84282762,88194191360.0,0.84,-1.41,-45.33,0.3
2018-11-12,沪深300,000300,2018-11-12,3160.25,3205.14,3206.51,3152.44,88062392,97363050496.0,1.71,1.19,37.7,0.32
2018-11-13,沪深300,000300,2018-11-13,3164.92,3237.38,3254.77,3161.1,126493463,125603045376.0,2.92,1.01,32.24,0.46
2018-11-14,沪深300,000300,2018-11-14,3233.64,3204.94,3239.24,3200.23,113808658,105386565632.0,1.2,-1.0,-32.44,0.41
2018-11-15,沪深300,000300,2018-11-15,3201.28,3242.37,3242.38,3198.78,98558810,100119191552.0,1.36,1.17,37.43,0.36
2018-11-16,沪深300,000300,2018-11-16,3242.88,3257.67,3282.39,3223.72,126876836,135379804160.0,1.81,0.47,15.3,0.46
2018-11-19,沪深300,000300,2018-11-19,3258.79,3294.6,3294.6,3251.07,115956595,123188776960.0,1.34,1.13,36.93,0.42
2018-11-20,沪深300,000300,2018-11-20,3268.08,3218.41,3278.78,3213.68,109361155,114155065344.0,1.98,-2.31,-76.19,0.39
2018-11-21,沪深300,000300,2018-11-21,3187.1,3226.49,3230.26,3185.24,84119726,87813275648.0,1.4,0.25,8.08,0.3
2018-11-22,沪深300,000300,2018-11-22,3232.97,3214.43,3235.45,3199.7,65098291,70083371008.0,1.11,-0.37,-12.06,0.23
2018-11-23,沪深300,000300,2018-11-23,3208.59,3143.48,3212.2,3139.39,84638254,86864945152.0,2.27,-2.21,-70.95,0.31
2018-11-26,沪深300,000300,2018-11-26,3148.67,3141.24,3169.44,3131.64,59379141,61899479552.0,1.2,-0.07,-2.24,0.21
2018-11-27,沪深300,000300,2018-11-27,3152.77,3137.24,3162.01,3126.29,55407831,61946260992.0,1.14,-0.13,-4.0,0.2
2018-11-28,沪深300,000300,2018-11-28,3137.75,3178.93,3179.41,3126.62,74881956,77620551680.0,1.68,1.33,41.69,0.27
2018-11-29,沪深300,000300,2018-11-29,3198.83,3137.65,3204.86,3137.65,80498465,86927613952.0,2.11,-1.3,-41.28,0.29
2018-11-30,沪深300,000300,2018-11-30,3136.2,3172.69,3175.15,3132.42,70921044,77297696768.0,1.36,1.12,35.04,0.26
2018-12-03,沪深300,000300,2018-12-03,3260.69,3260.95,3273.64,3228.36,121487158,145828417536.0,1.43,2.78,88.26,0.44
2018-12-04,沪深300,000300,2018-12-04,3256.23,3267.71,3267.94,3243.7,79415040,90543599616.0,0.74,0.21,6.76,0.29
2018-12-05,沪深300,000300,2018-12-05,3224.26,3252.0,3266.9,3219.98,76153052,90909093888.0,1.44,-0.48,-15.71,0.27
2018-12-06,沪深300,000300,2018-12-06,3218.11,3181.67,3223.52,3179.89,76328771,95678881792.0,1.34,-2.16,-70.33,0.28
2018-12-07,沪深300,000300,2018-12-07,3187.49,3181.56,3193.82,3176.71,53361925,66323970560.0,0.54,0.0,-0.11,0.19
2018-12-10,沪深300,000300,2018-12-10,3153.52,3144.76,3170.15,3134.38,63437274,73717202944.0,1.12,-1.16,-36.8,0.23
2018-12-11,沪深300,000300,2018-12-11,3148.23,3159.82,3161.96,3143.61,53223877,60014969856.0,0.58,0.48,15.06,0.19
2018-12-12,沪深300,000300,2018-12-12,3181.57,3170.61,3182.21,3160.28,53309914,60536223488.0,0.69,0.34,10.79,0.19
2018-12-13,沪深300,000300,2018-12-13,3178.89,3219.69,3234.08,3169.42,90442755,103375478784.0,2.04,1.55,49.08,0.33
2018-12-14,沪深300,000300,2018-12-14,3207.35,3165.91,3210.72,3165.91,84301251,91576901632.0,1.39,-1.67,-53.78,0.3
2018-12-17,沪深300,000300,2018-12-17,3158.28,3161.2,3167.51,3134.37,66497006,77151490048.0,1.05,-0.15,-4.71,0.24
2018-12-18,沪深300,000300,2018-12-18,3139.95,3128.43,3165.0,3114.47,63820319,72035450880.0,1.6,-1.04,-32.77,0.23
2018-12-19,沪深300,000300,2018-12-19,3133.74,3091.13,3137.01,3086.76,55522299,67872922368.0,1.61,-1.19,-37.3,0.2
2018-12-20,沪深300,000300,2018-12-20,3083.54,3067.42,3097.72,3044.29,69749463,78181425152.0,1.73,-0.77,-23.71,0.25
2018-12-21,沪深300,000300,2018-12-21,3055.33,3029.4,3057.4,3007.61,76758100,84824064000.0,1.62,-1.24,-38.02,0.28
2018-12-24,沪深300,000300,2018-12-24,3015.5,3038.2,3040.35,3007.33,57299615,63880740608.0,1.09,0.29,8.8,0.21
2018-12-25,沪深300,000300,2018-12-25,3006.88,3017.28,3030.14,2964.88,78689426,80413569024.0,2.15,-0.69,-20.92,0.28
2018-12-26,沪深300,000300,2018-12-26,3012.87,3002.03,3029.06,2996.48,55647032,58574969088.0,1.08,-0.51,-15.25,0.2
2018-12-27,沪深300,000300,2018-12-27,3042.95,2990.51,3047.23,2990.51,80541786,81159270400.0,1.89,-0.38,-11.52,0.29
2018-12-28,沪深300,000300,2018-12-28,2994.8,3010.65,3024.35,2984.82,71053778,78145310720.0,1.32,0.67,20.14,0.26
2019-01-02,沪深300,000300,2019-01-02,3017.07,2969.54,3018.78,2958.49,68663022,76105572352.0,2.0,-1.37,-41.11,0.25
2019-01-03,沪深300,000300,2019-01-03,2963.02,2964.84,3000.44,2953.25,70867103,76664799232.0,1.59,-0.16,-4.7,0.26
2019-01-04,沪深300,000300,2019-01-04,2940.19,3035.87,3036.81,2935.83,103318971,107141038080.0,3.41,2.4,71.03,0.37
2019-01-07,沪深300,000300,2019-01-07,3055.15,3054.3,3061.75,3035.91,101164360,105703940096.0,0.85,0.61,18.43,0.37
2019-01-08,沪深300,000300,2019-01-08,3049.87,3047.7,3055.51,3038.53,86170586,79628881920.0,0.56,-0.22,-6.6,0.31
2019-01-09,沪深300,000300,2019-01-09,3065.23,3078.48,3117.96,3062.85,107364349,117129678848.0,1.81,1.01,30.78,0.39
2019-01-10,沪深300,000300,2019-01-10,3077.48,3072.69,3092.54,3062.57,85271757,90206871552.0,0.97,-0.19,-5.79,0.31
2019-01-11,沪深300,000300,2019-01-11,3082.26,3094.78,3102.83,3071.03,71786424,77420240896.0,1.03,0.72,22.09,0.26
2019-01-14,沪深300,000300,2019-01-14,3092.5,3067.78,3097.41,3064.38,66121702,68115969024.0,1.07,-0.87,-27.0,0.24
2019-01-15,沪深300,000300,2019-01-15,3071.52,3127.99,3129.37,3064.67,88772961,99976892416.0,2.11,1.96,60.21,0.32
2019-01-16,沪深300,000300,2019-01-16,3126.13,3128.65,3135.01,3117.29,80214341,85781590016.0,0.57,0.02,0.66,0.29
2019-01-17,沪深300,000300,2019-01-17,3132.63,3111.42,3141.71,3110.06,80174871,82888208384.0,1.01,-0.55,-17.23,0.29
2019-01-18,沪深300,000300,2019-01-18,3124.5,3168.17,3171.69,3120.35,103963835,106780659712.0,1.65,1.82,56.75,0.38
2019-01-21,沪深300,000300,2019-01-21,3170.88,3185.64,3199.21,3170.88,93915023,105536987136.0,0.89,0.55,17.47,0.34
2019-01-22,沪深300,000300,2019-01-22,3181.95,3143.32,3181.95,3135.34,72990528,78150877184.0,1.46,-1.33,-42.32,0.26
2019-01-23,沪深300,000300,2019-01-23,3136.1,3141.05,3157.63,3131.87,59870479,62669651968.0,0.82,-0.07,-2.27,0.22
2019-01-24,沪深300,000300,2019-01-24,3146.6,3158.78,3165.63,3125.3,72934636,80963878912.0,1.28,0.56,17.73,0.26
2019-01-25,沪深300,000300,2019-01-25,3165.18,3184.47,3203.17,3164.41,83967729,93207953408.0,1.23,0.81,25.69,0.3
2019-01-28,沪深300,000300,2019-01-28,3203.12,3183.78,3228.87,3174.72,82622431,97371496448.0,1.7,-0.02,-0.69,0.3
2019-01-29,沪深300,000300,2019-01-29,3177.26,3193.97,3200.99,3148.23,77658335,85943910400.0,1.66,0.32,10.19,0.28
2019-01-30,沪深300,000300,2019-01-30,3181.66,3168.48,3202.9,3167.89,63746516,73005121536.0,1.1,-0.8,-25.49,0.23
2019-01-31,沪深300,000300,2019-01-31,3182.7,3201.63,3216.07,3178.01,86247839,97509924864.0,1.2,1.05,33.15,0.31
2019-02-01,沪深300,000300,2019-02-01,3225.73,3247.4,3247.5,3207.72,82019640,94766411776.0,1.24,1.43,45.77,0.3
2019-02-11,沪深300,000300,2019-02-11,3239.81,3306.47,3307.06,3239.81,98818435,114752356352.0,2.07,1.82,59.07,0.36
2019-02-12,沪深300,000300,2019-02-12,3306.35,3330.34,3335.36,3298.63,122232463,122834100224.0,1.11,0.72,23.87,0.44
2019-02-13,沪深300,000300,2019-02-13,3337.78,3397.03,3405.58,3329.14,163828332,168866263040.0,2.3,2.0,66.69,0.59
2019-02-14,沪深300,000300,2019-02-14,3392.85,3402.14,3415.4,3381.98,151127291,138649288704.0,0.98,0.15,5.11,0.55
2019-02-15,沪深300,000300,2019-02-15,3391.24,3338.7,3395.03,3335.87,143668603,141555060736.0,1.74,-1.86,-63.44,0.52
2019-02-18,沪深300,000300,2019-02-18,3366.42,3445.74,3445.74,3366.42,182886090,180449742848.0,2.38,3.21,107.04,0.66
2019-02-19,沪深300,000300,2019-02-19,3454.72,3439.61,3480.79,3419.07,179083786,185762746368.0,1.79,-0.18,-6.13,0.65
2019-02-20,沪深300,000300,2019-02-20,3449.93,3451.93,3463.77,3421.51,147390310,145570263040.0,1.23,0.36,12.32,0.53
2019-02-21,沪深300,000300,2019-02-21,3450.14,3442.71,3500.25,3431.63,180143288,185197154304.0,1.99,-0.27,-9.22,0.65
2019-02-22,沪深300,000300,2019-02-22,3439.38,3520.12,3520.12,3417.98,187237975,202869288960.0,2.97,2.25,77.41,0.68
2019-02-25,沪深300,000300,2019-02-25,3575.85,3729.48,3729.48,3574.69,342557123,376382394368.0,4.4,5.95,209.36,1.24
2019-02-26,沪深300,000300,2019-02-26,3734.71,3684.69,3762.11,3679.27,358038697,387632861184.0,2.22,-1.2,-44.79,1.29
2019-02-27,沪深300,000300,2019-02-27,3682.81,3678.39,3737.63,3638.33,286236006,307306147840.0,2.69,-0.17,-6.3,1.03
2019-02-28,沪深300,000300,2019-02-28,3675.26,3669.37,3695.46,3650.05,184810220,206010957824.0,1.23,-0.25,-9.02,0.67
2019-03-01,沪深300,000300,2019-03-01,3699.22,3749.71,3749.71,3668.77,204711004,235620622336.0,2.21,2.19,80.34,0.74
2019-03-04,沪深300,000300,2019-03-04,3783.04,3794.1,3886.58,3764.78,323490127,376397283328.0,3.25,1.18,44.39,1.17
2019-03-05,沪深300,000300,2019-03-05,3785.38,3816.01,3816.16,3770.79,230853166,261464121344.0,1.2,0.58,21.91,0.83
2019-03-06,沪深300,000300,2019-03-06,3822.86,3848.09,3855.16,3787.52,318077371,331155615744.0,1.77,0.84,32.08,1.15
2019-03-07,沪深300,000300,2019-03-07,3841.15,3808.85,3845.18,3778.8,329846548,359339151360.0,1.73,-1.02,-39.24,1.19
2019-03-08,沪深300,000300,2019-03-08,3721.4,3657.58,3774.54,3656.19,317990077,349296693248.0,3.11,-3.97,-151.27,1.15
2019-03-11,沪深300,000300,2019-03-11,3663.98,3729.95,3731.91,3650.81,230912865,268718460928.0,2.22,1.98,72.37,0.83
2019-03-12,沪深300,000300,2019-03-12,3758.32,3755.35,3804.72,3723.68,274926382,325180620800.0,2.17,0.68,25.4,0.99
2019-03-13,沪深300,000300,2019-03-13,3758.71,3724.19,3763.09,3708.81,233682248,286171049984.0,1.45,-0.83,-31.16,0.84
2019-03-14,沪深300,000300,2019-03-14,3710.29,3698.49,3747.82,3673.85,190817236,231820148736.0,1.99,-0.69,-25.7,0.69
2019-03-15,沪深300,000300,2019-03-15,3713.94,3745.01,3782.24,3713.94,175174543,224194363392.0,1.85,1.26,46.52,0.63
2019-03-18,沪深300,000300,2019-03-18,3753.64,3851.75,3851.75,3733.68,216928059,276473450496.0,3.15,2.85,106.74,0.78
2019-03-19,沪深300,000300,2019-03-19,3856.59,3833.96,3868.34,3815.22,181727109,224096890880.0,1.38,-0.46,-17.79,0.66
2019-03-20,沪深300,000300,2019-03-20,3825.34,3835.44,3855.15,3790.51,175632090,215406993408.0,1.69,0.04,1.48,0.63
2019-03-21,沪深300,000300,2019-03-21,3840.28,3836.89,3864.07,3823.47,196310310,231993446400.0,1.06,0.04,1.45,0.71
2019-03-22,沪深300,000300,2019-03-22,3838.13,3833.8,3845.58,3786.59,171356992,198518386688.0,1.54,-0.08,-3.09,0.62
2019-03-25,沪深300,000300,2019-03-25,3776.44,3742.83,3807.18,3741.61,198586330,223396564992.0,1.71,-2.37,-90.97,0.72
2019-03-26,沪深300,000300,2019-03-26,3766.53,3700.44,3770.84,3687.55,173046579,196547809280.0,2.23,-1.13,-42.39,0.62
2019-03-27,沪深300,000300,2019-03-27,3724.41,3743.39,3750.26,3703.45,138758454,177507528704.0,1.26,1.16,42.95,0.5
2019-03-28,沪深300,000300,2019-03-28,3731.06,3728.4,3755.72,3710.08,133272128,172604391424.0,1.22,-0.4,-14.99,0.48
2019-03-29,沪深300,000300,2019-03-29,3739.77,3872.34,3876.38,3739.77,215639104,283022299136.0,3.66,3.86,143.94,0.78
2019-04-01,沪深300,000300,2019-04-01,3901.17,3973.93,3982.91,3901.17,271382705,340799401984.0,2.11,2.62,101.59,0.98
2019-04-02,沪深300,000300,2019-04-02,3986.34,3971.29,3988.1,3956.51,226000340,281892057088.0,0.79,-0.07,-2.64,0.82
2019-04-03,沪深300,000300,2019-04-03,3947.87,4022.16,4026.5,3939.78,231917368,284826497024.0,2.18,1.28,50.87,0.84
2019-04-04,沪深300,000300,2019-04-04,4039.74,4062.23,4072.11,4021.71,260410939,313539432448.0,1.25,1.0,40.07,0.94
2019-04-08,沪深300,000300,2019-04-08,4097.1,4057.23,4122.6,4017.49,267505577,324670451712.0,2.59,-0.12,-5.0,0.97
2019-04-09,沪深300,000300,2019-04-09,4063.81,4075.43,4084.24,4038.28,182956808,243187912704.0,1.13,0.45,18.2,0.66
2019-04-10,沪深300,000300,2019-04-10,4062.44,4085.85,4115.38,4035.47,194687613,278282027008.0,1.96,0.26,10.42,0.7
2019-04-11,沪深300,000300,2019-04-11,4083.46,3997.58,4097.12,3990.24,169049641,236259155968.0,2.62,-2.16,-88.27,0.61
2019-04-12,沪深300,000300,2019-04-12,3986.78,3988.62,4006.93,3961.46,135862118,178795937792.0,1.14,-0.22,-8.96,0.49
2019-04-15,沪深300,000300,2019-04-15,4056.49,3975.52,4085.39,3974.23,182645571,236298723328.0,2.79,-0.33,-13.1,0.66
2019-04-16,沪深300,000300,2019-04-16,3958.1,4085.79,4085.79,3943.49,202041966,250569207808.0,3.58,2.77,110.27,0.73
2019-04-17,沪深300,000300,2019-04-17,4080.72,4087.24,4106.62,4057.5,180367117,228824428544.0,1.2,0.04,1.45,0.65
2019-04-18,沪深300,000300,2019-04-18,4085.11,4072.08,4094.05,4056.24,146562122,187812687872.0,0.93,-0.37,-15.16,0.53
2019-04-19,沪深300,000300,2019-04-19,4076.3,4120.61,4120.64,4046.2,150794911,194701692928.0,1.83,1.19,48.53,0.54
2019-04-22,沪深300,000300,2019-04-22,4125.97,4025.61,4126.09,4015.47,189353746,244380549120.0,2.68,-2.31,-95.0,0.68
2019-04-23,沪深300,000300,2019-04-23,4021.63,4019.01,4061.09,4005.28,155611651,204121505792.0,1.39,-0.16,-6.6,0.56
2019-04-24,沪深300,000300,2019-04-24,4033.63,4030.09,4044.34,3967.81,145498696,186497961984.0,1.9,0.28,11.08,0.53
2019-04-25,沪深300,000300,2019-04-25,4013.6,3941.82,4022.56,3938.33,159722071,197530996736.0,2.09,-2.19,-88.27,0.58
2019-04-26,沪深300,000300,2019-04-26,3921.89,3889.27,3943.83,3887.25,142008069,186572136448.0,1.44,-1.33,-52.55,0.51
2019-04-29,沪深300,000300,2019-04-29,3896.58,3900.33,3953.23,3875.45,153870927,203946553344.0,2.0,0.28,11.06,0.56
2019-04-30,沪深300,000300,2019-04-30,3887.18,3913.21,3923.11,3885.15,116233377,161665925120.0,0.97,0.33,12.88,0.42
2019-05-06,沪深300,000300,2019-05-06,3775.08,3684.62,3791.61,3647.14,197472883,254115401728.0,3.69,-5.84,-228.59,0.71
2019-05-07,沪深300,000300,2019-05-07,3702.27,3720.67,3738.18,3671.83,132847654,183659159552.0,1.8,0.98,36.05,0.48
2019-05-08,沪深300,000300,2019-05-08,3648.55,3667.46,3722.93,3642.5,112867356,145058488320.0,2.16,-1.43,-53.21,0.41
2019-05-09,沪深300,000300,2019-05-09,3637.35,3599.7,3656.9,3584.82,101037394,141829095424.0,1.97,-1.85,-67.76,0.36
2019-05-10,沪深300,000300,2019-05-10,3643.06,3730.45,3732.92,3589.29,148003848,195067170816.0,3.99,3.63,130.75,0.53
2019-05-13,沪深300,000300,2019-05-13,3675.76,3668.73,3702.9,3658.0,103391859,135053926400.0,1.2,-1.65,-61.72,0.37
2019-05-14,沪深300,000300,2019-05-14,3630.44,3645.15,3683.26,3630.44,102313459,135262867456.0,1.44,-0.64,-23.58,0.37
2019-05-15,沪深300,000300,2019-05-15,3674.99,3727.09,3741.04,3674.99,110161769,152534548480.0,1.81,2.25,81.94,0.4
2019-05-16,沪深300,000300,2019-05-16,3720.04,3743.96,3745.14,3707.9,116258273,139851939840.0,1.0,0.45,16.87,0.42
2019-05-17,沪深300,000300,2019-05-17,3744.88,3648.76,3745.36,3637.58,128453245,154092351488.0,2.88,-2.54,-95.2,0.46
2019-05-20,沪深300,000300,2019-05-20,3635.74,3617.79,3644.5,3583.83,108963476,134194262016.0,1.66,-0.85,-30.97,0.39
2019-05-21,沪深300,000300,2019-05-21,3619.44,3666.78,3690.09,3610.68,111022920,133071380480.0,2.19,1.35,48.99,0.4
2019-05-22,沪深300,000300,2019-05-22,3663.15,3649.38,3679.27,3634.75,98346127,121775243264.0,1.21,-0.47,-17.4,0.35
2019-05-23,沪深300,000300,2019-05-23,3629.53,3583.96,3631.47,3578.11,99897782,125611970560.0,1.46,-1.79,-65.42,0.36
2019-05-24,沪深300,000300,2019-05-24,3584.9,3593.91,3623.39,3580.79,80934049,101337497600.0,1.19,0.28,9.95,0.29
2019-05-27,沪深300,000300,2019-05-27,3592.6,3637.2,3648.03,3556.26,108830871,133399052288.0,2.55,1.2,43.29,0.39
2019-05-28,沪深300,000300,2019-05-28,3633.02,3672.26,3683.23,3627.79,117886241,148966334464.0,1.52,0.96,35.06,0.43
2019-05-29,沪深300,000300,2019-05-29,3642.54,3663.91,3693.23,3637.35,93355441,120002035712.0,1.52,-0.23,-8.35,0.34
2019-05-30,沪深300,000300,2019-05-30,3648.85,3641.18,3650.97,3612.62,94202560,112864079872.0,1.05,-0.62,-22.73,0.34
2019-05-31,沪深300,000300,2019-05-31,3641.0,3629.79,3668.18,3627.54,89222267,108264202240.0,1.12,-0.31,-11.39,0.32
2019-06-03,沪深300,000300,2019-06-03,3640.61,3632.01,3672.81,3613.13,100723180,123902447616.0,1.64,0.06,2.22,0.36
2019-06-04,沪深300,000300,2019-06-04,3632.56,3598.47,3636.13,3584.46,87097093,109467238400.0,1.42,-0.92,-33.54,0.31
2019-06-05,沪深300,000300,2019-06-05,3627.79,3597.11,3634.45,3593.95,88642020,114634227712.0,1.13,-0.04,-1.36,0.32
2019-06-06,沪深300,000300,2019-06-06,3601.04,3564.68,3601.04,3557.02,85534403,104367267840.0,1.22,-0.9,-32.43,0.31
2019-06-10,沪深300,000300,2019-06-10,3578.01,3610.74,3623.73,3568.28,92375060,117346607104.0,1.56,1.29,46.06,0.33
2019-06-11,沪深300,000300,2019-06-11,3617.52,3719.28,3723.14,3617.52,143482806,180899074048.0,2.93,3.01,108.54,0.52
2019-06-12,沪深300,000300,2019-06-12,3706.86,3691.1,3711.88,3683.94,119178852,132296097792.0,0.75,-0.76,-28.18,0.43
2019-06-13,沪深300,000300,2019-06-13,3689.58,3685.39,3697.59,3654.27,96331717,110459904000.0,1.17,-0.15,-5.71,0.35
2019-06-14,沪深300,000300,2019-06-14,3690.48,3654.88,3709.65,3650.91,101817004,116584259584.0,1.59,-0.83,-30.51,0.37
2019-06-17,沪深300,000300,2019-06-17,3654.44,3654.82,3683.77,3645.5,72976678,93092581376.0,1.05,0.0,-0.06,0.26
2019-06-18,沪深300,000300,2019-06-18,3661.13,3667.62,3675.65,3638.78,70692265,89472839680.0,1.01,0.35,12.8,0.26
2019-06-19,沪深300,000300,2019-06-19,3761.34,3715.94,3771.35,3715.13,125595715,172574179328.0,1.53,1.32,48.32,0.45
2019-06-20,沪深300,000300,2019-06-20,3718.94,3828.52,3845.79,3717.19,168872074,227726983168.0,3.46,3.03,112.58,0.61
2019-06-21,沪深300,000300,2019-06-21,3832.73,3833.94,3856.09,3817.31,153635154,199961616384.0,1.01,0.14,5.42,0.55
2019-06-24,沪深300,000300,2019-06-24,3836.31,3841.27,3853.55,3819.77,100084621,143644733440.0,0.88,0.19,7.33,0.36
2019-06-25,沪深300,000300,2019-06-25,3837.43,3801.31,3838.06,3755.01,124075912,169358794752.0,2.16,-1.04,-39.96,0.45
2019-06-26,沪深300,000300,2019-06-26,3779.51,3794.33,3809.76,3771.72,81820283,112106860544.0,1.0,-0.18,-6.98,0.3
2019-06-27,沪深300,000300,2019-06-27,3807.54,3834.82,3854.08,3805.83,105316357,156483420160.0,1.27,1.07,40.49,0.38
2019-06-28,沪深300,000300,2019-06-28,3832.06,3825.59,3835.23,3803.05,84766139,116512051200.0,0.84,-0.24,-9.23,0.31
2019-07-01,沪深300,000300,2019-07-01,3899.33,3935.81,3936.67,3886.91,158370340,217470251008.0,1.3,2.88,110.22,0.57
2019-07-02,沪深300,000300,2019-07-02,3931.05,3937.17,3942.43,3918.94,131863496,173997043712.0,0.6,0.03,1.36,0.48
2019-07-03,沪深300,000300,2019-07-03,3927.44,3893.53,3927.44,3878.84,111992604,163145732096.0,1.23,-1.11,-43.64,0.4
2019-07-04,沪深300,000300,2019-07-04,3895.2,3873.1,3906.89,3854.69,99342257,142669254656.0,1.34,-0.52,-20.43,0.36
2019-07-05,沪深300,000300,2019-07-05,3875.37,3893.2,3900.31,3857.93,74006528,116236521472.0,1.09,0.52,20.1,0.27
2019-07-08,沪深300,000300,2019-07-08,3875.75,3802.79,3875.75,3775.03,109539087,147198418944.0,2.59,-2.32,-90.41,0.4
2019-07-09,沪深300,000300,2019-07-09,3798.1,3793.13,3811.1,3774.76,74842732,113147604992.0,0.96,-0.25,-9.66,0.27
2019-07-10,沪深300,000300,2019-07-10,3807.95,3786.74,3810.4,3774.23,72833948,101355479040.0,0.95,-0.17,-6.39,0.26
2019-07-11,沪深300,000300,2019-07-11,3806.19,3785.22,3830.74,3774.41,75311964,113674616832.0,1.49,-0.04,-1.52,0.27
2019-07-12,沪深300,000300,2019-07-12,3783.07,3808.73,3820.24,3774.52,75465966,107007922176.0,1.21,0.62,23.51,0.27
2019-07-15,沪深300,000300,2019-07-15,3792.64,3824.19,3844.87,3745.85,101205222,142493044736.0,2.6,0.41,15.46,0.37
2019-07-16,沪深300,000300,2019-07-16,3819.25,3806.84,3828.33,3799.87,80730952,108449681408.0,0.74,-0.45,-17.35,0.29
2019-07-17,沪深300,000300,2019-07-17,3800.11,3804.64,3820.27,3787.9,95183885,116766781440.0,0.85,-0.06,-2.2,0.34
2019-07-18,沪深300,000300,2019-07-18,3793.19,3768.4,3793.39,3768.0,87496445,111669366784.0,0.67,-0.95,-36.24,0.32
2019-07-19,沪深300,000300,2019-07-19,3787.51,3807.96,3828.15,3787.51,88086149,117797527552.0,1.08,1.05,39.56,0.32
2019-07-22,沪深300,000300,2019-07-22,3813.5,3781.68,3816.54,3765.44,92101376,117810446336.0,1.34,-0.69,-26.28,0.33
2019-07-23,沪深300,000300,2019-07-23,3783.54,3789.91,3792.96,3768.76,71313347,103866609664.0,0.64,0.22,8.23,0.26
2019-07-24,沪深300,000300,2019-07-24,3803.59,3819.83,3840.06,3803.57,90940685,129940586496.0,0.96,0.79,29.92,0.33
2019-07-25,沪深300,000300,2019-07-25,3821.39,3851.07,3851.07,3812.95,93740416,125899501568.0,1.0,0.82,31.24,0.34
2019-07-26,沪深300,000300,2019-07-26,3835.23,3858.57,3863.59,3832.52,83259300,110929727488.0,0.81,0.19,7.5,0.3
2019-07-29,沪深300,000300,2019-07-29,3857.94,3854.27,3862.75,3842.43,84814369,111679107072.0,0.53,-0.11,-4.3,0.31
2019-07-30,沪深300,000300,2019-07-30,3861.57,3870.32,3890.73,3861.57,94123955,120480280576.0,0.76,0.42,16.05,0.34
2019-07-31,沪深300,000300,2019-07-31,3856.75,3835.36,3856.75,3830.09,82151155,111083892736.0,0.69,-0.9,-34.96,0.3
2019-08-01,沪深300,000300,2019-08-01,3819.32,3803.47,3831.26,3791.55,84114181,117649162240.0,1.04,-0.83,-31.89,0.3
